,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,imgName,maskName,multimaskName,label
226,226,226,226,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0187.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0187.bmp,Dataset-new-2/Training-400/1056/1056_cup.bmp,0
227,227,227,227,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0188.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0188.bmp,Dataset-new-2/Training-400/1058/1058_cup.bmp,0
228,228,228,228,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0189.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0189.bmp,Dataset-new-2/Training-400/1059/1059_cup.bmp,0
229,229,229,229,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0190.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0190.bmp,Dataset-new-2/Training-400/1057/1057_cup.bmp,0
230,230,230,230,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0191.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0191.bmp,Dataset-new-2/Training-400/1060/1060_cup.bmp,0
231,231,231,231,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0192.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0192.bmp,Dataset-new-2/Training-400/1061/1061_cup.bmp,0
232,232,232,232,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0193.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0193.bmp,Dataset-new-2/Training-400/1062/1062_cup.bmp,0
233,233,233,233,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0194.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0194.bmp,Dataset-new-2/Training-400/1063/1063_cup.bmp,0
234,234,234,234,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0195.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0195.bmp,Dataset-new-2/Training-400/1064/1064_cup.bmp,0
235,235,235,235,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0196.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0196.bmp,Dataset-new-2/Training-400/1065/1065_cup.bmp,0
236,236,236,236,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0197.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0197.bmp,Dataset-new-2/Training-400/1066/1066_cup.bmp,0
237,237,237,237,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0198.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0198.bmp,Dataset-new-2/Training-400/1067/1067_cup.bmp,0
238,238,238,238,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0199.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0199.bmp,Dataset-new-2/Training-400/1068/1068_cup.bmp,0
239,239,239,239,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0200.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0200.bmp,Dataset-new-2/Training-400/1069/1069_cup.bmp,0
240,240,240,240,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0201.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0201.bmp,Dataset-new-2/Training-400/1070/1070_cup.bmp,0
241,241,241,241,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0202.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0202.bmp,Dataset-new-2/Training-400/1071/1071_cup.bmp,0
242,242,242,242,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0203.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0203.bmp,Dataset-new-2/Training-400/1072/1072_cup.bmp,0
243,243,243,243,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0204.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0204.bmp,Dataset-new-2/Training-400/1073/1073_cup.bmp,0
244,244,244,244,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0205.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0205.bmp,Dataset-new-2/Training-400/1016/1016_cup.bmp,0
245,245,245,245,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0206.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0206.bmp,Dataset-new-2/Training-400/1075/1075_cup.bmp,0
246,246,246,246,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0207.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0207.bmp,Dataset-new-2/Training-400/1076/1076_cup.bmp,0
247,247,247,247,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0208.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0208.bmp,Dataset-new-2/Training-400/1077/1077_cup.bmp,0
248,248,248,248,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0209.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0209.bmp,Dataset-new-2/Training-400/1078/1078_cup.bmp,0
249,249,249,249,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0210.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0210.bmp,Dataset-new-2/Training-400/1079/1079_cup.bmp,0
250,250,250,250,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0211.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0211.bmp,Dataset-new-2/Training-400/1081/1081_cup.bmp,0
251,251,251,251,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0212.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0212.bmp,Dataset-new-2/Training-400/1082/1082_cup.bmp,0
252,252,252,252,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0213.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0213.bmp,Dataset-new-2/Training-400/1083/1083_cup.bmp,0
253,253,253,253,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0214.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0214.bmp,Dataset-new-2/Training-400/1084/1084_cup.bmp,0
254,254,254,254,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0215.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0215.bmp,Dataset-new-2/Training-400/1085/1085_cup.bmp,0
255,255,255,255,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0216.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0216.bmp,Dataset-new-2/Training-400/1086/1086_cup.bmp,0
256,256,256,256,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0217.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0217.bmp,Dataset-new-2/Training-400/1087/1087_cup.bmp,0
257,257,257,257,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0218.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0218.bmp,Dataset-new-2/Training-400/1089/1089_cup.bmp,0
258,258,258,258,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0219.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0219.bmp,Dataset-new-2/Training-400/1090/1090_cup.bmp,0
259,259,259,259,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0220.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0220.bmp,Dataset-new-2/Training-400/1091/1091_cup.bmp,0
260,260,260,260,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0221.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0221.bmp,Dataset-new-2/Training-400/1092/1092_cup.bmp,0
261,261,261,261,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0222.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0222.bmp,Dataset-new-2/Training-400/1093/1093_cup.bmp,0
262,262,262,262,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0223.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0223.bmp,Dataset-new-2/Training-400/1094/1094_cup.bmp,0
263,263,263,263,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0224.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0224.bmp,Dataset-new-2/Training-400/1096/1096_cup.bmp,0
264,264,264,264,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0225.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0225.bmp,Dataset-new-2/Training-400/1097/1097_cup.bmp,0
265,265,265,265,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0226.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0226.bmp,Dataset-new-2/Training-400/1098/1098_cup.bmp,0
266,266,266,266,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0227.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0227.bmp,Dataset-new-2/Training-400/1099/1099_cup.bmp,0
267,267,267,267,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0228.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0228.bmp,Dataset-new-2/Training-400/1100/1100_cup.bmp,0
268,268,268,268,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0229.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0229.bmp,Dataset-new-2/Training-400/1101/1101_cup.bmp,0
269,269,269,269,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0230.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0230.bmp,Dataset-new-2/Training-400/1102/1102_cup.bmp,0
270,270,270,270,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0231.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0231.bmp,Dataset-new-2/Training-400/1103/1103_cup.bmp,0
271,271,271,271,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0232.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0232.bmp,Dataset-new-2/Training-400/1104/1104_cup.bmp,0
272,272,272,272,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0233.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0233.bmp,Dataset-new-2/Training-400/1107/1107_cup.bmp,0
273,273,273,273,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0234.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0234.bmp,Dataset-new-2/Training-400/1108/1108_cup.bmp,0
274,274,274,274,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0235.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0235.bmp,Dataset-new-2/Training-400/1110/1110_cup.bmp,0
275,275,275,275,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0236.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0236.bmp,Dataset-new-2/Training-400/1111/1111_cup.bmp,0
276,276,276,276,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0237.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0237.bmp,Dataset-new-2/Training-400/1112/1112_cup.bmp,0
277,277,277,277,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0238.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0238.bmp,Dataset-new-2/Training-400/1113/1113_cup.bmp,0
278,278,278,278,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0239.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0239.bmp,Dataset-new-2/Training-400/1114/1114_cup.bmp,0
279,279,279,279,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0240.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0240.bmp,Dataset-new-2/Training-400/1115/1115_cup.bmp,0
280,280,280,280,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0241.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0241.bmp,Dataset-new-2/Training-400/1116/1116_cup.bmp,0
281,281,281,281,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0242.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0242.bmp,Dataset-new-2/Training-400/1117/1117_cup.bmp,0
282,282,282,282,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0243.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0243.bmp,Dataset-new-2/Training-400/1120/1120_cup.bmp,0
283,283,283,283,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0244.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0244.bmp,Dataset-new-2/Training-400/1121/1121_cup.bmp,0
284,284,284,284,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0245.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0245.bmp,Dataset-new-2/Training-400/1122/1122_cup.bmp,0
285,285,285,285,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0246.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0246.bmp,Dataset-new-2/Training-400/1125/1125_cup.bmp,0
286,286,286,286,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0247.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0247.bmp,Dataset-new-2/Training-400/1126/1126_cup.bmp,0
287,287,287,287,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0248.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0248.bmp,Dataset-new-2/Training-400/1127/1127_cup.bmp,0
288,288,288,288,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0249.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0249.bmp,Dataset-new-2/Training-400/1128/1128_cup.bmp,0
289,289,289,289,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0250.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0250.bmp,Dataset-new-2/Training-400/1129/1129_cup.bmp,0
290,290,290,290,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0251.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0251.bmp,Dataset-new-2/Training-400/1130/1130_cup.bmp,0
291,291,291,291,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0252.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0252.bmp,Dataset-new-2/Training-400/1131/1131_cup.bmp,0
292,292,292,292,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0253.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0253.bmp,Dataset-new-2/Training-400/1132/1132_cup.bmp,0
293,293,293,293,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0254.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0254.bmp,Dataset-new-2/Training-400/1134/1134_cup.bmp,0
294,294,294,294,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0255.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0255.bmp,Dataset-new-2/Training-400/1135/1135_cup.bmp,0
295,295,295,295,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0256.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0256.bmp,Dataset-new-2/Training-400/1136/1136_cup.bmp,0
296,296,296,296,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0257.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0257.bmp,Dataset-new-2/Training-400/1137/1137_cup.bmp,0
297,297,297,297,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0258.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0258.bmp,Dataset-new-2/Training-400/1138/1138_cup.bmp,0
298,298,298,298,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0259.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0259.bmp,Dataset-new-2/Training-400/1139/1139_cup.bmp,0
299,299,299,299,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0260.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0260.bmp,Dataset-new-2/Training-400/1140/1140_cup.bmp,0
300,300,300,300,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0261.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0261.bmp,Dataset-new-2/Training-400/1141/1141_cup.bmp,0
301,301,301,301,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0262.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0262.bmp,Dataset-new-2/Training-400/1142/1142_cup.bmp,0
302,302,302,302,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0263.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0263.bmp,Dataset-new-2/Training-400/1143/1143_cup.bmp,0
303,303,303,303,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0264.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0264.bmp,Dataset-new-2/Training-400/1144/1144_cup.bmp,0
304,304,304,304,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0265.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0265.bmp,Dataset-new-2/Training-400/1145/1145_cup.bmp,0
305,305,305,305,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0266.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0266.bmp,Dataset-new-2/Training-400/1150/1150_cup.bmp,0
306,306,306,306,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0267.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0267.bmp,Dataset-new-2/Training-400/1146/1146_cup.bmp,0
307,307,307,307,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0268.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0268.bmp,Dataset-new-2/Training-400/1147/1147_cup.bmp,0
308,308,308,308,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0269.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0269.bmp,Dataset-new-2/Training-400/1148/1148_cup.bmp,0
309,309,309,309,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0270.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0270.bmp,Dataset-new-2/Training-400/1149/1149_cup.bmp,0
310,310,310,310,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0271.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0271.bmp,Dataset-new-2/Training-400/1151/1151_cup.bmp,0
311,311,311,311,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0272.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0272.bmp,Dataset-new-2/Training-400/1152/1152_cup.bmp,0
312,312,312,312,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0273.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0273.bmp,Dataset-new-2/Training-400/1153/1153_cup.bmp,0
313,313,313,313,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0274.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0274.bmp,Dataset-new-2/Training-400/1154/1154_cup.bmp,0
314,314,314,314,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0275.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0275.bmp,Dataset-new-2/Training-400/1155/1155_cup.bmp,0
315,315,315,315,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0276.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0276.bmp,Dataset-new-2/Training-400/1156/1156_cup.bmp,0
316,316,316,316,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0277.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0277.bmp,Dataset-new-2/Training-400/1157/1157_cup.bmp,0
317,317,317,317,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0278.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0278.bmp,Dataset-new-2/Training-400/1158/1158_cup.bmp,0
318,318,318,318,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0279.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0279.bmp,Dataset-new-2/Training-400/1159/1159_cup.bmp,0
319,319,319,319,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0280.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0280.bmp,Dataset-new-2/Training-400/1160/1160_cup.bmp,0
320,320,320,320,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0281.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0281.bmp,Dataset-new-2/Training-400/1161/1161_cup.bmp,0
321,321,321,321,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0282.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0282.bmp,Dataset-new-2/Training-400/1162/1162_cup.bmp,0
322,322,322,322,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0283.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0283.bmp,Dataset-new-2/Training-400/1163/1163_cup.bmp,0
323,323,323,323,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0284.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0284.bmp,Dataset-new-2/Training-400/1164/1164_cup.bmp,0
324,324,324,324,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0285.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0285.bmp,Dataset-new-2/Training-400/1166/1166_cup.bmp,0
325,325,325,325,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0286.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0286.bmp,Dataset-new-2/Training-400/1167/1167_cup.bmp,0
326,326,326,326,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0287.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0287.bmp,Dataset-new-2/Training-400/1168/1168_cup.bmp,0
327,327,327,327,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0288.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0288.bmp,Dataset-new-2/Training-400/1171/1171_cup.bmp,0
328,328,328,328,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0289.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0289.bmp,Dataset-new-2/Training-400/1172/1172_cup.bmp,0
329,329,329,329,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0290.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0290.bmp,Dataset-new-2/Training-400/1173/1173_cup.bmp,0
330,330,330,330,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0291.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0291.bmp,Dataset-new-2/Training-400/1174/1174_cup.bmp,0
331,331,331,331,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0292.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0292.bmp,Dataset-new-2/Training-400/1175/1175_cup.bmp,0
332,332,332,332,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0293.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0293.bmp,Dataset-new-2/Training-400/1178/1178_cup.bmp,0
333,333,333,333,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0294.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0294.bmp,Dataset-new-2/Training-400/1179/1179_cup.bmp,0
334,334,334,334,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0295.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0295.bmp,Dataset-new-2/Training-400/1180/1180_cup.bmp,0
335,335,335,335,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0296.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0296.bmp,Dataset-new-2/Training-400/1195/1195_cup.bmp,0
336,336,336,336,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0297.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0297.bmp,Dataset-new-2/Training-400/1182/1182_cup.bmp,0
337,337,337,337,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0298.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0298.bmp,Dataset-new-2/Training-400/1183/1183_cup.bmp,0
338,338,338,338,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0299.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0299.bmp,Dataset-new-2/Training-400/1184/1184_cup.bmp,0
